"StartDate","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","Q1","Q2","Q3","Q4","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","ITT_1_F","ITT_2_F","ITT_3_F","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond"
"24/05/2021","YES","Against (I feel negatively about the vaccines)","Neither Agree nor Disagree","Neither Agree nor Disagree","Strongly Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Undecided","","Are the vaccines effective?","Could the virus mutate, reducing the effectiveness of the vaccine?","Will the vaccine be effective long term, or can immunity go away?","Is herd immunity possible without vaccination?","Neither Agree nor Disagree","Neither Agree nor Disagree","Strongly Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Itâ€™s not been tested enough","We donâ€™t know how long the vaccine will last","It wonâ€™t cover all variants and youâ€™re injecting my body with chemicals that might not work ","I want life back to normal ","I want to go in holiday","Because Iâ€™ve been told to ","A few times a year","A few times a year","53","Female","-99","A levels","Very likely","-99","Yes","choice","0","0",614,1," Undecided",0,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat disagree","No","","Yes","","","","","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat agree",1,"Somewhat Agree","Somewhat Agree","Disagree","Disagree","Strongly Agree","Somewhat Disagree","Disagree","Neither Agree nor Disagree","They have something ridiculous in them like ""micro chips""","The fact they are practically forcing it on the public (vaccine passports etc.) suggests there is a hidden agenda","The vaccine was created too quickly for it to be safe - people are still contracting COVID after receiving the vaccine and some people have had blood clots from it ","They want life to go back to normal as soon as possible","They are scared of catching passing COVID on to a vulnerable family member","They don't want to be stopped from going anywhere if vaccine passports are introduced","Once or twice a year","Most weeks","24","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","control","0","0",615,0,"Yes ",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat disagree","No","","Undecided","Have the vaccines been rushed?","Can we trust vaccines from all countries?","Aren't other treatments preferable to vaccines?","Is herd immunity possible without vaccination?","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","my mate says its not safe","have never had the flu jab so i don't need the covid jab","its just not been tested for long enough","can not wait to get my jab and start getting back to normal","am only getting it so i can abroad its going to be the only way you will be able to fly in the future","got to get it because of my job","Most weeks","Most days","45","Male","-99","GCSEs","Very likely","-99","Yes","choice","0","0",616,0,"Undecided ",0,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat disagree","Yes","Yes","","","","","","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",1,"Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","THEY DONT THINK ITS SAFE","THEY DONT BELIEVE COVID IS REAL","THEY DONT HAVE ANY OTHER VACCINES SO DONT THINK THEY NEED TO GET IT ","THEY DONT WANT TO CATCH COVID ","THEY WANT TO KEEP OTHERS SAFE ","THEY WANT LIFE TO GET BACK TO NORMAL","Rarely","Rarely","55","Female","-99","GCSEs","Very likely","-99","Yes","control","0","0",617,1," Yes",1,0,0,0
"24/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Somewhat disagree","Yes","No","","Have the vaccines been rushed?","Can we trust vaccines from all countries?","Are there serious side effects to the vaccine?","Is herd immunity possible without vaccination?","Disagree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",1,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Agree","Agree","The people who have made the vaccination will control you","the vaccination has a chip inside it","The makers of the vaccination have made them too quick and have do not have enough evidence so we might die ","We can travel abroad and go on holidays","It will help keep myself safe including my family members and friends","We must have the vaccine to stay safe ","Rarely","Rarely","33","Female","-99","GCSEs","Likely","na","Yes","choice","0","0",618,1," No",-1,2,1,1
"24/05/2021","YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Disagree","Somewhat Disagree","Somewhat disagree","No","","No","Have the vaccines been rushed?","Do we know enough about Covid-19 to develop a vaccine?","Aren't other treatments preferable to vaccines?","How is the Covid-19 vaccine different to other vaccines?","Disagree","Somewhat Disagree","Disagree","Neither Agree nor Disagree","Disagree","Somewhat agree",-1,"Agree","Neither Agree nor Disagree","Disagree","Disagree","Agree","Somewhat Disagree","Disagree","Disagree","No one knows the long term side effects","may affect fertility","vaccines are mostly only useful for old and vulnerable people ","They may get it in order to protect family and people around them.","stop themselves from getting and passing the virus on","only way back to normality ","Rarely","Most days","23","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","choice","0","0",619,0,"No ",-1,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Agree","Somewhat disagree","No","","Yes","","","","","Agree","Agree","Somewhat Disagree","Agree","Agree","Strongly agree",1,"Strongly Agree","Somewhat Agree","Disagree","Strongly Disagree","Agree","Somewhat Agree","Strongly Disagree","Strongly Disagree","There was not enough research into the vaccine - it was made too quickly.","The government are trying to ruin their lives, track and trace them and control them.","Their immune system is strong enough to fight on its own.","It has been made by reputable pharmacy companies and researched. ","Many people have not been affected by having the vaccine. There is low risk of being ill and getting things such as blood clots after the vaccine.","By having the vaccine, it will help protect those around me as well as myself and may allow life to return to normal.","Rarely","A few times a year","29","Female","-99","A levels","Very likely","-99","Yes","control","0","0",620,0,"Yes ",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","No","","No","Are the vaccines safe?","Could the virus mutate, reducing the effectiveness of the vaccine?","Are there serious side effects to the vaccine?","Is herd immunity possible without vaccination?","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",-1,"Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","I have a pre existing health condition which prevents me from doing so","it was rushed and not tested","it could affect me long term eg fertility
","its safe and perfectly tested","i need immunity as i am vulnerable","its as safe as any other jabs
","Never","Never","19","Female","-99","A levels","Very likely","-99","Yes","choice","0","0",621,0,"No ",-1,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Disagree","Disagree","Strongly Agree","Somewhat Agree","Somewhat disagree","No","","Yes","","","","","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat agree",1,"Strongly Agree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Agree","Agree","Somewhat Disagree","Somewhat Agree","While it has been tested for side effects, it has not been long enough to determine the long term side effects.","Vaccines in general are unnatural, it has the potential to change the way we respond to other conditions in the environment.","They do not believe in covid at all, and think the vaccine is part of a regime to control us all.","They have taken many vaccines in the past and no harmed has been caused. They are willing to accept covid vaccine as the benefits outweigh potential risks.","If they are vulnerable they will believe it can protect them from being harmed or dying due to covid.","It is a government requirement, may believe there could be some drawbacks if they do not recieve it (vaccine passports, restriction of movement etc)","Once or twice a year","Never","24","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","control","0","0",622,0,"Yes ",1,0,0,0
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Somewhat Disagree","Agree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat agree","No","","Undecided","Do I really need a vaccine?","Could the virus mutate, reducing the effectiveness of the vaccine?","Is the pharmaceutical industry getting richer because of these vaccines?","Is herd immunity possible without vaccination?","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Bill Gates is going to control the population with it","Not enough research and development before rollout","It can give blood clots","To protect themselves from Covid","To protect others from Covid","To help bring life back to normal faster","Rarely","Rarely","20","Male","-99","GCSEs,Vocational Training / Apprenticeship,A levels","Somewhat likely","-99","Yes","choice","0","0",623,0,"Undecided ",0,0,0,1
"24/05/2021","YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Undecided","","Are the vaccines safe?","Do we know enough about Covid-19 to develop a vaccine?","Are there serious side effects to the vaccine?","What is a messenger RNA vaccine?","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neither Agree nor Disagree","Strongly Disagree","Strongly Disagree","They donâ€™t believe anyone has the right to put a chemical they donâ€™t want in their body","It could be unsafe for that person","If they believe itâ€™s unsafe the placebo effect would cause  it to be unsafe. ","Itâ€™s easier to just get it","Itâ€™s better than getting covid","Itâ€™s been tested enough","Never","Most days","36","Non-binary","-99","GCSEs","Very likely","-99","Yes","choice","0","0",624,1," Undecided",0,0,0,1
