"StartDate","EndDate","Duration","timing_info_consent_Page.Submit","CONSENT","prolif_check","vax_att_1","vax_att_2","vax_att_3","vax_att_4","vax_att_5","att_check_1","vax_yet","vax_futureY","vax_futureN","timing_cntrl1_Page.Submit.3","timer_cntrl2_Page.Submit.3","timer_cntrl3_Page.Submit.3","timing_control4_Page.Submit.3","Q1","timing_choice1_Page.Submit","Q2","timing_choice2_Page.Submit","Q3","timing_choice3_Page.Submit","Q4","timing_choice4_Page.Submit","post_vax_att_1","post_vax_att_2","post_vax_att_3","post_vax_att_4","post_vax_att_5","att_check_2","vax_future_2","experience_1","experience_2","experience_3","experience_4","information_1","information_2","information_3","information_4","ITT_1_A","ITT_2_A","ITT_3_A","timing_ITT_A_Page.Submit","ITT_1_F","ITT_2_F","ITT_3_F","timing_ITT_F_Page.Submit","discuss_1","read_1","age","gender","gender_4_TEXT","edu","take_part_again","anything_else","friend","condition","clicked_t","clicked_f","FL_3_DO","Block1_Cntrl_DO","Block2_Cntrl_DO","Block3_Cntrl_DO","Block4_Cntrl_DO","ID","vax_yet_1","vax_future","vax_future_1","vax_change","vax_positive","choice_cond","control_info_time","choice_info_time"
"24/05/2021 18:47","24/05/2021 19:00",777,40.071,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat disagree","Yes","Yes","",80.401,93.908,97.373,122.486,"",NA,"",NA,"",NA,"",NA,"Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",1,"Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Disagree","Somewhat Agree","Neither Agree nor Disagree","THEY DONT THINK ITS SAFE","THEY DONT BELIEVE COVID IS REAL","THEY DONT HAVE ANY OTHER VACCINES SO DONT THINK THEY NEED TO GET IT ",66.869,"THEY DONT WANT TO CATCH COVID ","THEY WANT TO KEEP OTHERS SAFE ","THEY WANT LIFE TO GET BACK TO NORMAL",44.959,"Rarely","Rarely","55","Female","-99","GCSEs","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|2.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|3.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|4.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|3.4cntrl",617,1," Yes",1,0,0,0,394.168,NA
"24/05/2021 18:49","24/05/2021 19:00",613,22.044,"YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Somewhat disagree","Yes","No","",NA,NA,NA,NA,"Have the vaccines been rushed?",23.193,"Can we trust vaccines from all countries?",5.982,"Are there serious side effects to the vaccine?",11.15,"Is herd immunity possible without vaccination?",8.019,"Disagree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",1,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Agree","Agree","The people who have made the vaccination will control you","the vaccination has a chip inside it","The makers of the vaccination have made them too quick and have do not have enough evidence so we might die ",220.897,"We can travel abroad and go on holidays","It will help keep myself safe including my family members and friends","We must have the vaccine to stay safe ",81.419,"Rarely","Rarely","33","Female","-99","GCSEs","Likely","na","Yes","choice","0","0","FL_14","","","","",618,1," No",-1,2,1,1,NA,48.344
"24/05/2021 18:50","24/05/2021 19:00",581,23.052,"YES","Against (I feel negatively about the vaccines)","Disagree","Somewhat Disagree","Strongly Disagree","Disagree","Somewhat Disagree","Somewhat disagree","No","","No",NA,NA,NA,NA,"Have the vaccines been rushed?",25.71,"Do we know enough about Covid-19 to develop a vaccine?",18.27,"Aren't other treatments preferable to vaccines?",20.553,"How is the Covid-19 vaccine different to other vaccines?",42.971,"Disagree","Somewhat Disagree","Disagree","Neither Agree nor Disagree","Disagree","Somewhat agree",-1,"Agree","Neither Agree nor Disagree","Disagree","Disagree","Agree","Somewhat Disagree","Disagree","Disagree","No one knows the long term side effects","may affect fertility","vaccines are mostly only useful for old and vulnerable people ",129.795,"They may get it in order to protect family and people around them.","stop themselves from getting and passing the virus on","only way back to normality ",82.491,"Rarely","Most days","23","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","choice","0","0","FL_14","","","","",619,0,"No ",-1,0,0,1,NA,107.504
"24/05/2021 18:51","24/05/2021 19:01",556,7.179,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Agree","Somewhat disagree","No","","Yes",83.516,17.16,39.754,22.151,"",NA,"",NA,"",NA,"",NA,"Agree","Agree","Somewhat Disagree","Agree","Agree","Strongly agree",1,"Strongly Agree","Somewhat Agree","Disagree","Strongly Disagree","Agree","Somewhat Agree","Strongly Disagree","Strongly Disagree","There was not enough research into the vaccine - it was made too quickly.","The government are trying to ruin their lives, track and trace them and control them.","Their immune system is strong enough to fight on its own.",72.982,"It has been made by reputable pharmacy companies and researched. ","Many people have not been affected by having the vaccine. There is low risk of being ill and getting things such as blood clots after the vaccine.","By having the vaccine, it will help protect those around me as well as myself and may allow life to return to normal.",147.235,"Rarely","A few times a year","29","Female","-99","A levels","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|2.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|2.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|4.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|1.4cntrl",620,0,"Yes ",1,0,0,0,162.581,NA
"24/05/2021 18:58","24/05/2021 19:01",180,3.584,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Neither Agree nor Disagree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat disagree","No","","No",NA,NA,NA,NA,"Are the vaccines safe?",3.099,"Could the virus mutate, reducing the effectiveness of the vaccine?",1.594,"Are there serious side effects to the vaccine?",2.518,"Is herd immunity possible without vaccination?",1.85,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat agree",-1,"Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Neither Agree nor Disagree","I have a pre existing health condition which prevents me from doing so","it was rushed and not tested","it could affect me long term eg fertility
",39.209,"its safe and perfectly tested","i need immunity as i am vulnerable","its as safe as any other jabs
",25.049,"Never","Never","19","Female","-99","A levels","Very likely","-99","Yes","choice","0","0","FL_14","","","","",621,0,"No ",-1,0,0,1,NA,9.061
"24/05/2021 18:51","24/05/2021 19:01",575,40.036,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Disagree","Disagree","Strongly Agree","Somewhat Agree","Somewhat disagree","No","","Yes",60.09,44.381,10.837,41.993,"",NA,"",NA,"",NA,"",NA,"Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat agree",1,"Strongly Agree","Somewhat Agree","Neither Agree nor Disagree","Disagree","Agree","Agree","Somewhat Disagree","Somewhat Agree","While it has been tested for side effects, it has not been long enough to determine the long term side effects.","Vaccines in general are unnatural, it has the potential to change the way we respond to other conditions in the environment.","They do not believe in covid at all, and think the vaccine is part of a regime to control us all.",104.961,"They have taken many vaccines in the past and no harmed has been caused. They are willing to accept covid vaccine as the benefits outweigh potential risks.","If they are vulnerable they will believe it can protect them from being harmed or dying due to covid.","It is a government requirement, may believe there could be some drawbacks if they do not recieve it (vaccine passports, restriction of movement etc)",111.174,"Once or twice a year","Never","24","Female","-99","Undergraduate degree (BSc, BA)","Likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|3.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|1.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|2.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|5.4cntrl",622,0,"Yes ",1,0,0,0,157.301,NA
"24/05/2021 18:50","24/05/2021 19:01",660,46.258,"YES","Neutral (I don't have strong opinions either way)","Somewhat Disagree","Agree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat agree","No","","Undecided",NA,NA,NA,NA,"Do I really need a vaccine?",73.207,"Could the virus mutate, reducing the effectiveness of the vaccine?",58.96,"Is the pharmaceutical industry getting richer because of these vaccines?",43.168,"Is herd immunity possible without vaccination?",67.988,"Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Bill Gates is going to control the population with it","Not enough research and development before rollout","It can give blood clots",95.54,"To protect themselves from Covid","To protect others from Covid","To help bring life back to normal faster",43.753,"Rarely","Rarely","20","Male","-99","GCSEs,Vocational Training / Apprenticeship,A levels","Somewhat likely","-99","Yes","choice","0","0","FL_14","","","","",623,0,"Undecided ",0,0,0,1,NA,243.323
"24/05/2021 18:47","24/05/2021 19:02",934,11.248,"YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat disagree","Yes","Undecided","",NA,NA,NA,NA,"Are the vaccines safe?",137.84,"Do we know enough about Covid-19 to develop a vaccine?",87.397,"Are there serious side effects to the vaccine?",125.209,"What is a messenger RNA vaccine?",106.477,"Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat agree",0,"Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Neither Agree nor Disagree","Strongly Disagree","Strongly Disagree","They donäó»t believe anyone has the right to put a chemical they donäó»t want in their body","It could be unsafe for that person","If they believe itäó»s unsafe the placebo effect would cause  it to be unsafe. ",79.63,"Itäó»s easier to just get it","Itäó»s better than getting covid","Itäó»s been tested enough",39.279,"Never","Most days","36","Non-binary","-99","GCSEs","Very likely","-99","Yes","choice","0","0","FL_14","","","","",624,1," Undecided",0,0,0,1,NA,456.923
"24/05/2021 18:54","24/05/2021 19:02",524,6.209,"YES","Neutral (I don't have strong opinions either way)","Somewhat Disagree","Disagree","Neither Agree nor Disagree","Somewhat Disagree","Somewhat Agree","Somewhat disagree","No","","No",NA,NA,NA,NA,"Can we trust who made the vaccine?",5.265,"Is Covid-19 dangerous for someone young like me?",27.153,"Are there serious side effects to the vaccine?",81.385,"Wouldn't it be better to invest in treatments for Covid-19 rather than vaccines?",46.971,"Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Neither Agree nor Disagree","Agree","Somewhat agree",0,"Agree","Somewhat Agree","Strongly Disagree","Disagree","Agree","Somewhat Agree","Somewhat Disagree","Disagree","Fear of side effects ","They believe vaccines are not effective at controlling the virus","They donäó»t trust the government ",84.134,"They want to return to normalcy in the world and see family and friends ","They trust the government ","They donäó»t think itäó»s dangerous to get the vaccine ",74.931,"Most months","Most months","23","Female","-99","A levels","Very likely","Very enjoyable and informative ","Yes","choice","0","0","FL_14","","","","",625,0,"No ",-1,1,1,1,NA,160.774
"24/05/2021 18:39","24/05/2021 19:03",1428,23.226,"YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Somewhat Agree","Strongly Disagree","Somewhat Disagree","Somewhat Agree","Somewhat disagree","No","","Yes",NA,NA,NA,NA,"Have the vaccines been rushed?",269.64,"Is Covid-19 dangerous for someone young like me?",117.589,"Are there serious side effects to the vaccine?",295.336,"Have vaccines been successful in the past?",167.874,"Agree","Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat agree",1,"Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","They are Scared of blood clots","Scared of future risks from the vaccine","Donäó»t want to be ill and have time off work from the vaccine",114.339,"Want it to protect themselves and family","So we can get on with our lives without restrictions ","We must Trust the science so we can keep as healthy as we can",123.478,"Most weeks","Rarely","31","Female","-99","Vocational Training / Apprenticeship","Very likely","-99","Yes","choice","0","0","FL_14","","","","",626,0,"Yes ",1,0,0,1,NA,850.439
"24/05/2021 18:53","24/05/2021 19:04",633,40.784,"YES","Neutral (I don't have strong opinions either way)","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat disagree","No","","No",90.144,59.582,61.067,53.558,"",NA,"",NA,"",NA,"",NA,"Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat agree",-1,"Somewhat Disagree","Somewhat Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Neither Agree nor Disagree","Somewhat Disagree","Neither Agree nor Disagree","Somewhat Agree","I don't feel that I need it.","I'm worried about the long term effects.","I don't trust it or the makers of it.",63.184,"I trust the officials that say it is safe.","I'm worried about getting covid-19","I want to get back to normal life.",74.68,"Never","Once or twice a year","24","Female","-99","Undergraduate degree (BSc, BA)","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|1.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|2.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|2.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|5.4cntrl",627,0,"No ",-1,0,0,0,264.351,NA
"24/05/2021 18:54","24/05/2021 19:04",591,13.181,"YES","Neutral (I don't have strong opinions either way)","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat disagree","Yes","No","",18.425,31.425,15.042,17.452,"",NA,"",NA,"",NA,"",NA,"Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat agree",-1,"Agree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Agree","Neither Agree nor Disagree","Somewhat Agree","Agree","blood clots have been seen by people","un safe as it was created quite quick","symptoms and side effects",92.376,"to stay safe as there is a covid 19 pandemic","safety and for life to get back to normal,","they have researched it and are happy with it ",94.903,"Most weeks","Most weeks","24","Female","-99","A levels","Very likely","-99","Yes","control","0","0","FL_13","timing_control_1|timing_cntrl1|timing_cntrl1|timing_cntrl1|timing_cntrl1|4.1cntrl","timing_control2|timer_cntrl2|timer_cntrl2|timer_cntrl2|timer_cntrl2|4.2cntrl","timing_control3|timer_cntrl3|timer_cntrl3|timer_cntrl3|timer_cntrl3|3.3cntrl","timing_control4|timing_control4|timing_control4|timing_control4|timing_control4|4.4cntrl",628,1," No",-1,0,0,0,82.344,NA
